ID,plane,src,dest,flightnr,callsign,start,endTime
34556,28625,BZN,EGE,1I576,EJA576,1664390052,1664391541
34557,4971,LAS,PHL,AA437,AAL437,1664390053,1664393230
34558,11478,DEN,CUN,UA1125,UAL1125,1664390051,1664393232
34559,4574,BRS,JTR,LS1843,EXS5CF,1664390053,1664393231
34560,28628,PDX,LFI,G48069,AAY8069,1664390050,1664393232
34561,2755,LHR,PHL,AA737,AAL737,1664390052,1664393233
34562,23523,GRU,VVI,OB735,BOV735,1664390052,1664393291
34563,6152,OSL,TLL,DY1060,NOZ6KD,1664390052,1664390821
34564,16119,DEN,SDF,UA4745,SKW4745,1664390052,1664393233
34565,3634,FCO,YUL,TS403,TSC403,1664390052,1664393231
34566,2439,SCL,MAD,IB6830,IBE6830,1664390053,1670876869
34567,28631,SAN,BOS,AS1048,ASA1048,1664390053,1670879494
34568,5118,TLV,YYZ,AC81,ACA81,1664390054,1670879494
34569,7411,CGH,CGR,LA3996,TAM3996,1664390052,1664392010
34570,7511,MUC,ATH,LH1756,DLH3PV,1664390053,1664393231
34571,19564,DEN,BOS,DL902,DAL902,1664390052,1670879493
34572,12715,WAW,HEL,AY1146,FIN8ZR,1664390052,1664390915
34573,11936,RBR,GRU,LA3679,TAM3679,1664390053,1664393232
34574,8661,HER,ORY,TO3509,TVF78LC,1664390052,1664393233
34575,2098,MAN,YYZ,TS207,TSC207,1664390032,1664393232
34576,5059,CPT,JNB,GE126,GBB126,1664390052,1664393233
34577,2734,BOS,LAX,B6687,JBU687,1664390051,1664393293
34578,7307,CGB,GRU,AD2915,AZU2915,1664390051,1664393233
34579,12955,HEL,TLL,AY1031,FIN9D,1664390052,1664391124
34580,14530,TLV,VCE,LY289,ELY289,1664390052,1664393149
34581,8418,JNB,EWR,UA187,UAL187,1664390052,1670925151
34582,12937,JFK,LAS,B61311,JBU1311,1664390053,1664393293
34583,619,PVK,AMS,CD320,CND320,1664390053,1664393292
34584,7064,LGW,YYZ,WS4,WJA4,1664390046,1664393230
34585,5756,TLL,MLA,FR1414,RYR6SM,1664390052,1666216085
34586,14257,VCP,PPB,AD4063,AZU4063,1664390050,1664390050
34587,11932,PHL,PHX,AA765,AAL765,1664390052,1670876362
34588,2837,MXP,YUL,AC895,ACA895,1664390046,1670876875
34589,10249,SOF,CDG,AF1789,AFR31UA,1664390053,1664393232
34590,25365,CGB,CGH,LA3014,TAM3014,1664390051,1664393135
34591,14315,TLL,RIX,BT318,BTI79M,1664390050,1664392175
34592,28635,MSP,SAN,DL1465,DAL1465,1664390052,1664393233
34593,11754,PFO,LHR,BA2677,BAW27PH,1664390053,1664393231
34594,7387,FRA,EWR,LH402,DLH402,1664390050,1670879486
34595,26453,LDB,CWB,AD4757,AZU4757,1664390052,1664392120
34596,18736,MSP,PHX,DL2145,DAL2145,1664390051,1664393233
34597,3718,AMS,YUL,TS325,TSC325,1664390051,1664393233
34598,13566,STR,HER,A3427,AEE427,1664390051,1664393232
34599,4943,CPT,JNB,5Z817,KEM817,1664390050,1664392670
34600,28638,DTW,SAN,DL2731,DAL2731,1664390053,1664393232
34601,28639,YTF,YNA,PNO711,PNO711,1664390051,1670876362
34602,12958,LHR,CAI,BA400,BAW400,1664390053,1664393233
34603,14135,MGF,VCP,AD4187,AZU4187,1664390052,1664392324
34604,16130,DTW,LAX,DL1255,DAL1255,1664390053,1664393231
34605,5210,CPH,JFK,DL219,DAL219,1664390052,1670876361
34606,12532,CPT,JNB,SA372,SAA372,1664390050,1664392356
34607,7220,ATH,LHR,BA633,BAW33A,1664390052,1670879421
34608,16950,EZE,CDG,AF229,AFR229,1664390052,1664393231
34609,28641,PHL,LAX,AA566,AAL566,1664390053,1664393233
34610,996,YRI,YKL,MAX120,MAX120,1664390046,1664393234
34611,12528,HLA,CPT,FA317,SFR317,1664390050,1664393231
34612,21801,OKC,DEN,WN1284,SWA1284,1664390053,1664393230
34613,19231,YWK,YYY,P6736,PSC736,1664390051,1664391678
34614,4932,JNB,FIH,SA58,SAA058,1664390051,1666215691
34615,4137,DTW,SFO,DL1304,DAL1304,1664390053,1670879493
34616,28643,YQM,YWK,PB923,PVL923,1664390051,1664392080
34617,8991,HRG,FRA,DE31,CFG031,1664390051,1664393231
34618,13937,SJP,VCP,AD4271,AZU4271,1664390052,1664393176
34619,20699,JOK,LED,7R290,RLU290,1664390036,1664390386
34620,28644,EWR,PHX,UA1249,UAL1249,1664390051,1664393233
34621,996,YNA,YZV,DU607,LSJ607,1664390038,1664391538
34622,14600,PLZ,JNB,4Z796,LNK796,1664390051,1664392100
34623,28645,MSC,CGZ,OXF5940,OXF5940,1664389978,1664393231
34624,4290,VKO,LED,SU6036,SDM6036,1664390053,1664390540
34625,20150,BNA,PHX,WN766,SWA766,1664390051,1664393231
34626,17586,IST,YYZ,3L451,HFM451,1664390050,1664393231
34627,4588,RHO,MUC,X34293,TUI3AW,1664390051,1666215692
34628,11827,SVO,LED,SU30,AFL030,1664390052,1664391168
34629,17162,MKE,LAS,WN1622,SWA1622,1664390053,1664393292
34630,4944,CPT,JNB,FA217,SFR217,1664390053,1664390968
34631,10958,KGD,LED,SU6330,SDM6330,1664390050,1664390337
34632,28652,ABE,SBD,GB3159,ABX3159,1664390051,1670925357
34633,10939,GYN,CGH,LA3095,TAM3095,1664390052,1664391743
34634,76,LED,ARH,5N150,AUL150,1664390052,1664393231
34635,8943,PRG,HER,QS1106,TVS3EG,1664390051,1664393231
34636,20684,GYN,GRU,LA3539,TAM3539,1664390052,1664392145
34637,28655,LED,,RA78034,RA78034,1664390051,1664393191
34638,28656,JNB,,BRH157,BRH157,1664390052,1664393230
34639,28657,ATL,SLC,DL391,DAL391,1664390053,1670876870
34640,7622,CRL,ATH,FR1197,RYR4VR,1664390052,1664393231
34641,1304,KZN,LED,SU6598,SDM6598,1664390050,1664390128
34642,28659,MDW,LAS,WN1246,SWA1246,1664390053,1664393231
34643,5039,JNB,DUR,SA581,SAA581,1664390049,1664393232
34644,5424,LED,OVB,SU6541,SDM6541,1664390040,1666215691
34645,24561,ORD,PHX,AA866,AAL866,1664390051,1664393233
34646,5198,KGS,EMA,BY7339,TOM20Y,1664390051,1664393292
34647,3053,JNB,NBO,EY956,ETD956,1664390052,1666215690
34648,14393,LED,MSQ,B2960,BRU960,1664390052,1664393291
34649,28663,ORD,SFO,UA2099,UAL2099,1664390051,1664393293
34650,13309,JNB,CPT,SA369,SAA369,1664390051,1664393232
34651,16059,MSP,ABQ,DL2358,DAL2358,1664390050,1664393173
34652,14863,TAS,LED,HY631,UZB631,1664390026,1664390405
34653,26424,JNB,MPM,TM315,LAM315,1664390053,1664393231
34654,28666,MDW,LGB,WN2293,SWA2293,1664390053,1664393233
34655,4369,LED,SVX,U6226,SVR226,1664390052,1664393233
34656,5061,DUR,JNB,FA391,SFR391,1664390053,1664391039
34657,18647,DTW,SLC,DL2167,DAL2167,1664390053,1670876870
34658,20650,GRU,THE,LA3208,TAM3208,1664390053
34659,3558,KUF,LED,SU6238,SDM6238,1664390052,1664391129
34660,26423,HLA,DUR,FA478,,1664390040,1664391505
34661,14747,JFK,LAX,B62123,JBU2123,1664390053,1664393233
34662,11028,FOR,BSB,LA3419,TAM3419,1664390053,1664393231
34663,5022,BOS,PHX,B61303,JBU1303,1664390053,1664393232
34664,1262,JNB,DXB,EK764,UAE2AR,1664390052,1670876852
34665,11530,OVB,LED,S75007,SBI5007,1664390053,1664391480
34666,20716,LED,MQF,EO339,KAR339,1664390051,1664393230
34667,4169,DTW,LAS,DL1159,DAL1159,1664390053,1664393292
34668,25766,FOR,GRU,LA4512,TAM4512,1664390050,1664393230
34669,5124,DUR,JNB,FA341,SFR341,1664390004,1664393232
34670,8080,MRS,IST,TK1368,THY87LT,1664390051,1664393232
34671,28671,AMS,PVG,CA1040,CAO1040,1664390053,1666216084
34672,21938,FOR,CNF,LA3859,TAM3859,1664390051,1664393231
34673,16091,DTW,PHX,DL1483,DAL1483,1664390052,1670876870
34674,9318,LED,MCX,SU6067,SDM6067,1664390051,1664393232
34675,28673,MSC,,OXF5147,OXF5147,1664390049,1664392723
34676,13543,BEG,,MNE103,MNE103,1664390050,1664390206
34677,28675,XNA,BOI,OO317,SKW0317,1664390051,1664393231
34678,13938,KGD,SVO,SU1011,AFL1011,1664390052,1664393101
34679,3410,DFW,DEN,AA1321,AAL1321,1664390052,1670876869
34680,6386,LED,SVO,SU27,AFL027,1664390050,1670876871
34681,25004,FOR,GRU,G31527,GLO1527,1664390051,1664393231
34682,5857,PHX,PHL,AA1212,AAL1212,1664390053,1664393231
34683,22711,AER,LED,SU6566,SDM6566,1664390051,1664391714
34684,28678,LFT,PLN,JRE795,JRE795,1664390050,1670876361
34685,637,NUE,SKG,IFA1377,IFA1377,1664390052,1664392556
34686,2747,FOR,GIG,LA3864,TAM3864,1664390051,1664393231
34687,28679,SEA,DFW,AA2511,AAL2511,1664390053,1664393232
34688,28682,TEB,BFI,1I114,EJA114,1664390053,1664393233
34689,16054,PHX,DEN,F9752,FFT752,1664390052,1664392503
34690,19602,SLC,ATL,DL985,DAL985,1664390053,1664393232
34691,28684,PIT,PDX,1I537,EJA537,1664390052,1664393233
34692,9024,STW,LED,DP538,PBD538,1664390053,1664391973
34693,28685,MSC,,OXF9864,OXF9864,1664390052,1664390638
34694,15114,SSA,FOR,G31806,GLO1806,1664390053,1664393231
34695,28686,IAH,OMA,UA5212,SKW5212,1664390053,1664392352
34696,9023,SVO,LED,SU32,AFL032,1664390051,1664392439
34697,3717,LBA,DLM,LS475,EXS9JN,1664390052,1664393233
34698,21065,MSC,SEE,OXF9750,OXF9750,1664390052,1664391131
34699,6778,FOR,SSA,LA3874,TAM3874,1664390051,1664393232
34700,17867,LAS,JFK,DL699,DAL699,1664390053,1670879499
34701,11500,LED,VKO,SU6033,SDM6033,1664390052,1664393200
34702,6783,THE,REC,AD2760,AZU2760,1664390051,1664392350
34703,28687,MHT,COE,GAJ972,GAJ972,1664390051,1664393232
34704,17129,SLC,CLT,DL1064,DAL1064,1664390053,1664393231
34705,28689,SVO,MMK,SU1322,AFL1322,1664390053,1664393233
34706,6631,LIS,GRU,TP89,TAP089,1664390052,1670876363
34707,28690,LAX,DTW,DL2861,DAL2861,1664390052,1670879494
34708,14214,PRN,BRU,TB2963,JAF5PL,1664390052,1664393292
34709,6832,KGD,VKO,DP266,PBD266,1664390051,1664392022
34710,28692,SSA,JPA,G32042,GLO2042,1664390050,1664393231
34711,22309,DEN,BOI,WN162,SWA162,1664390053,1664393293
34712,26457,DCA,PHX,AA1218,AAL1218,1664390052,1664392324
34713,834,LYS,IST,TK1810,THY9CY,1664390052,1664393232
34714,21952,MCZ,CGH,LA3125,TAM3125,1664390052,1664393232
34715,7313,CGH,REC,AD4144,AZU4144,1664390053,1664392606
34716,28694,FLL,DEN,WN255,SWA255,1664390052,1664391732
34717,28695,HND,DTW,DL276,DAL276,1664390049,1670927131
34718,5189,NCL,KGS,BY1378,TOM9JD,1664390052,1664393231
34719,28696,CSN,SNA,WCC77,WCC77,1664390051,1664390441
34720,28697,REC,JPO,AD5368,ACN5368,1664390050,1664390353
34721,428,CRL,RHO,FR8577,RYR8577,1664390051,1664393231
34722,28699,GRU,REC,AD2959,AZU2959,1664390053,1664392902
34723,28700,OMA,BED,1I655,EJA655,1664390052,1664393232
34724,28701,MCI,CUU,JUS208,JUS208,1664390051,1664393230
34725,21912,SSA,NAT,G31812,GLO1812,1664390051,1664392870
34726,5530,DFW,NRT,AA61,AAL61,1664390052,1670879491
34727,25127,GRU,JPA,G31570,GLO1570,1664390052,1664392322
34728,28703,MVF,REC,AD4656,AZU4656,1664390051,1664391907
34729,25407,GRU,REC,LA3682,TAM3682,1664390052,1664391760
34730,11909,CGH,REC,LA3170,TAM3170,1664390052,1664391590
34731,17870,DEN,TUS,UA5889,SKW5889,1664390052,1664393233
34732,995,LIS,SFO,TP237,TAP237,1664390050,1670879493
34733,22123,BSL,AYT,XQ211,SXS75C,1664390053,1664393230
34734,19570,DEN,ATL,DL1232,DAL1232,1664390052,1664393232
34735,28709,ASE,ORD,AA3136,SKW3136,1664390053,1664393231
34736,28710,PSP,TUS,PTO856,VAR856,1664390051,1664393232
34737,7642,RMF,DUS,EW5521,EWG5521,1664390051,1664393290
34738,28711,LXV,,1I697,EJA697,1664390053,1664393233
34739,4129,SFO,JFK,DL1621,DAL1621,1664390052,1670876870
34740,13956,HER,HAJ,XR385,CXI3CU,1664390052,1666216086
34741,24103,YEG,CVG,W8906,CJT906,1664390052,1664393231
34742,7591,LAX,YUL,AC774,ACA774,1664390050,1670879493
34743,28715,DEN,SAN,WN1896,SWA1896,1664390053,1664393231
34744,3231,PDX,BWI,5Y3850,GTI3850,1664390051,1670879499
34745,6663,STN,PFO,FR3131,RYR11VW,1664390053,1664393231
34746,28718,YWG,YYZ,WS306,WJA306,1664390052,1664393230
34747,22795,JTR,DUS,DE1618,CFG7FK,1664390052,1664393293
34748,22266,YVR,YHM,W82384,CJT2384,1664390053,1670879493
34749,20095,MSC,CGZ,OXF9507,OXF9507,1664390052,1664393232
34750,28721,DUB,AYT,TK4074,THY1XQ,1664390053,1664393232
34751,28722,BOS,YYZ,LXJ578,LXJ578,1664390051,1664393232
34752,17983,DEN,SAN,UA347,UAL347,1664390051,1664393230
34753,14275,DCA,LAX,AS5,ASA5,1664390051,1664390883
34754,600,PSR,OTP,FR5470,RYR602L,1664390053,1664392846
34755,28725,MKE,DEN,WN9008,SWA9008,1664390052,1664393232
34756,28726,DEN,MKE,WN1629,SWA1629,1664390051,1664393233
34757,5252,BSL,PRN,E46051,ENT6051,1664390053,1664390591
34758,28727,BOI,PHX,AS842,ASA842,1664390052,1664390434
34759,28728,ALN,YYC,CNK715,CNK715,1664390053,1664393231
34760,28730,ASE,DFW,AA3234,SKW3234,1664390050,1670876869
34761,28732,SJC,TEB,1I705,EJA705,1664390053,1664392827
34762,15503,LHR,AUS,BA191,BAW91C,1664390052,1670876873
34763,7962,GVA,PRN,U21485,EZS75XT,1664390051,1664390680
34764,5222,JSI,LBA,LS208,EXS2U,1664390051,1664393293
34765,21668,BFI,TEB,1I754,EJA754,1664390052,1664393231
34766,28740,EWR,SEA,UA674,UAL674,1664390052,1670879493
34767,22004,KRK,ORD,LO9,LOT9ME,1664390052,1670879496
34768,11875,MUC,AYT,XQ133,SXS9Q,1664390053,1664393233
34769,19913,OAK,EWR,FX3903,FDX3903,1664390051,1664393231
34770,4523,BHX,RHO,LS1283,EXS2DT,1664390052,1664393233
34771,4328,SFO,YUL,AC758,ACA758,1664390050,1664393229
34772,14608,YYC,JFK,WS1680,WJA1680,1664390051,1670879495
34773,6365,BHX,DLM,BY542,TOM6AW,1664390052,1664393232
34774,3979,DEN,PHX,F9751,FFT751,1664390053,1664393231
34775,28746,SEA,DCA,AS4,ASA4,1664390052,1670879498
34776,28747,OXC,PWK,EJM764,EJM764,1664390050,1664393231
34777,18886,STN,BJV,LS1415,EXS15QY,1664390050,1664393233
34778,17829,YVR,BOS,AC532,ACA532,1664390052,1664393232
34779,28749,DEN,SEA,DL3531,SKW3531,1664390053,1664393291
34780,20365,HPN,UGN,1I518,EJA518,1664390050,1664393231
34781,28750,DEN,MCI,WN1953,SWA1953,1664390053,1664391512
34782,28751,SLC,JFK,DL524,DAL524,1664390051,1670876363
34783,28752,ATH,LEJ,QY7837,BCS7837,1664390052,1664393293
34784,28753,CGZ,,OXF6250,OXF6250,1664390049,1664393233
34785,28756,MSP,ATL,DL434,DAL434,1664390052,1664393233
34786,14972,MXP,GYD,7L272,AZG272,1664390051,1664393292
34787,7358,YYC,YYZ,WS658,WJA658,1664390052,1664393230
34788,28757,MSC,,OXF4560,OXF4560,1664390052,1664393232
34789,17647,SEA,YYZ,AC540,ACA0540,1664390053,1664393233
34790,28758,DRO,DEN,UA5931,SKW5931,1664390052,1670876328
34791,240,CDG,IST,TK1834,THY4CK,1664390053,1664393231
34792,15651,BER,ADB,XC3736,CAI72YW,1664390053,1664393232
34793,850,STL,DEN,F9699,FFT699,1664390052,1664391721
34794,19105,ICT,MSP,DL3601,SKW3601,1664390053,1670876358
34795,28761,PLN,JFK,LXJ545,LXJ545,1664390052,1664393233
34796,8030,LTN,DLM,U22455,EZY71AH,1664390050,1664393231
34797,28763,SFO,ORD,UA2013,UAL2013,1664390051,1664393230
34798,28764,COS,IAH,UA5472,SKW5472,1664390051,1664393232
34799,19115,PHX,ORD,WN2672,SWA2672,1664390052,1664393231
34800,2171,YHM,YXX,WO109,WSW109,1664390051,1666215692
34801,21104,MDW,MHT,WN2341,SWA2341,1664390051,1664392476
34802,3870,MAN,ADB,LS789,EXS5WL,1664390053,1664393232
34803,28767,DEN,FMN,GAJ873,GAJ873,1664390051,1664391582
34804,7223,PFO,BRS,LS1870,EXS24JK,1664390053,1664393291
34805,28770,BWI,PDX,8C3468,ATN3468,1664390051,1666215692
34806,13097,KGS,DUS,X34573,TUI1GY,1664390052,1664393291
34807,4091,BWI,SEA,8C3479,ATN3479,1664390052,1666215693
34808,28772,YUL,RDU,AC8735,JZA735,1664390051,1664393233
34809,28774,LXN,VTN,SLH818,SLH818,1664390051,1664391266
34810,17818,YYZ,YVR,WS715,WJA715,1664390051,1670879494
34811,8659,SKG,KTW,RR3958,RYS3958,1664390053,1664393293
34812,28776,MSC,TUS,OXF7536,OXF7536,1664390050,1664391826
34813,733,BWI,MSP,8C3494,ATN3494,1664390051,1664393232
34814,2243,WAW,JFK,LO6,LOT6LC,1664390052,1664393233
34815,28779,YYZ,YXX,WO309,WSW309,1664390052,1664393231
34816,20742,BOS,DEN,UA414,UAL414,1664390052,1670876869
34817,28782,SEA,MCI,AS418,ASA418,1664390053,1664391446
34818,12658,BJV,ZRH,WK195,EDW195,1664390053,1664393291
34819,4995,LAX,JFK,DL324,DAL324,1664390052,1670876360
34820,22256,BOS,SEA,AS840,ASA840,1664390050,1670876870
34821,18008,LAS,DEN,UA2000,UAL2000,1664390053,1664391023
34822,3422,RFD,SMF,8C3488,ATN3447,1664390051,1664393230
34823,28785,YUL,ATL,AC8567,JZA567,1664390053,1670876871
34824,28788,SAN,JFK,DL358,DAL358,1664390053,1670876361
34825,592,RMF,BRQ,QS1447,TVS26M,1664390051,1664393293
34826,9153,SEA,CVG,DL1537,DAL1537,1664390052,1664393231
34827,28791,ORD,HPN,AA3226,SKW266J,1664390051,1670879497
34828,16212,PHX,SAN,WN548,SWA548,1664390052,1664393224
34829,18508,SEA,EWR,AS8,ASA8,1664390051,1664393232
34830,28792,YVR,YYZ,AC104,ACA104,1664390051,1670876875
34831,28794,MSP,CMH,DL3903,SKW3903,1664390052,1670876362
34832,7606,NUE,IST,TK1506,THY90Q,1664390052,1664393232
34833,14022,SFO,BOS,B6434,JBU434,1664390051,1670876869
34834,21097,YUM,AZA,OXF7933,OXF7933,1664390052,1664393230
34835,10047,HRG,LEJ,DE239,CFG239,1664390052,1664393292
34836,8483,LAX,YYZ,AC786,ACA786,1664390050,1664393193
34837,4891,SEA,JFK,DL348,DAL348,1664390051,1670879493
34838,18522,YYC,YYZ,F8822,FLE822,1664390051,1670876347
34839,5002,LGA,ORD,AA349,AAL349,1664390051,1670876869
34840,199,VIE,AYT,XQ197,SXS1Y,1664390053,1664393233
34841,21558,MSP,DCA,AA5182,JIA5182,1664390051,1664393233
34842,22199,EDI,JFK,DL209,DAL209,1664390051
34843,23842,YXE,YYZ,AC1932,ROU1932,1664390051,1664393232
34844,20820,APA,EGE,1I434,EJA434,1664390052,1664390858
34845,28802,YUL,ORD,AC8965,JZA965,1664390053,1670876359
34846,28803,DFW,ICT,AA3068,SKW3068,1664390053,1664390798
34847,16187,DEN,YYZ,UA5791,SKW5791,1664390051,1664393232
34848,5341,EWR,SFO,UA275,UAL275,1664390051,1664393231
34849,17851,MSP,CLE,DL3705,SKW3705,1664390050,1670876363
34850,18073,DEN,MRY,UA5558,SKW5558,1664390051,1664393293
34851,24333,LBA,AYT,LS213,EXS213V,1664390051,1664393233
34852,2326,ANC,ORD,CI5148,CAL5148,1664390052,1664392904
34853,325,NCE,IST,TK1816,THY1ZN,1664390052,1664393203
34854,23837,YQR,YYZ,AC1922,ROU1922,1664390052,1664393219
34855,666,ADB,DME,PC1519,PGT1519,1664390052,1664393291
34856,28810,PHL,DEN,AA560,AAL560,1664390053,1664393233
34857,22565,YYC,YHM,WS532,WJA532,1664390053,1664393233
34858,12621,CDG,YYZ,AC873,ACA873,1664390051,1670876875
34859,12934,ZAG,TLV,LY5184,ELY5184,1664390052,1664393232
34860,1011,SFO,BOS,AS1352,ASA1352,1664390052,1670879492
34861,11319,ZRH,AYT,XQ121,SXS11C,1664390052,1664393232
34862,25238,BDL,ORD,UA1480,UAL1480,1664390052,1664393232
34863,2664,SFO,BOS,UA2187,UAL2187,1664390053,1670879492
34864,21705,LXV,,1I905,EJA905,1664390053,1664391473
34865,1017,YYZ,YVR,F81223,FLE1223,1664390051,1670879494
34866,28815,SFO,EWR,AS183,ASA183,1664390050,1664393231
34867,10470,IST,ZRH,TK1911,THY6KB,1664390051,1664393293
34868,23340,SEA,BOS,DL489,DAL489,1664390050,1670876361
34869,4353,SEA,CVG,AS508,ASA508,1664390052,1670876356
34870,28817,MSC,,OXF9846,OXF9846,1664390051,1664391743
34871,23829,YYC,YYZ,AC136,ACA136,1664390051,1670876875
34872,28818,MSC,IGM,OXF2087,OXF2087,1664390051,1664391888
34873,12334,SOF,BLQ,W64363,WZZ1038,1664390053,1664393292
34874,28819,SEA,EWR,UA307,UAL307,1664390051,1670876363
34875,28821,YEG,YYZ,WS428,WJA428,1664390050,1670879494
34876,8732,BER,SOF,FR1148,RYR1PK,1664389981,1664389981
34877,28822,SFO,JFK,AS1022,ASA1022,1664390051,1670876361
34878,28824,JFK,DEN,B61497,JBU1497,1664390051,1670876153
34879,620,SOF,BRI,FR5453,RYR34YK,1664390049,1664393233
34880,3371,LAX,JFK,AA118,AAL118,1664390053,1670876347
34881,18525,YYZ,YYT,Y9501,DAT501,1664390051,1664393233
34882,3504,JFK,SLC,DL384,DAL384,1664390050,1670879493
34883,28826,LAX,ASE,UA5634,SKW5634,1664390053,1664390478
34884,8084,SOF,IST,TK1030,THY5RK,1664390053,1664393230
34885,28828,DEN,BOS,UA1103,UAL1103,1664390051,1670876360
34886,28829,EWR,DEN,UA1486,UAL1486,1664390051,1664393233
34887,3680,GLA,AYT,LS109,EXS9NA,1664390051,1664393231
34888,28830,SFO,BOS,DL2759,DAL2759,1664390051,1664393232
34889,19107,YYZ,SFO,AC741,ACA741,1664390050,1666215690
34890,996,VNY,,N947,N947,1664389990,1664389990
34891,28831,SOF,OTP,3V4750,TAY4750,1664390053,1664392114
34892,28833,SEA,DEN,WN2499,SWA2499,1664390051,1664390959
34893,22772,RHO,HEL,AY1864,FIN3PC,1664390052,1664393292
34894,21604,DEN,MSN,UA496,UAL496,1664390051,1664391610
34895,17852,BOS,ORD,UA1564,UAL1564,1664390051,1664393233
34896,28838,MSP,IND,DL4089,SKW4089,1664390051,1664392384
34897,601,ARN,RHO,DK1652,VKG1652,1664390051,1664393233
34898,24385,AUS,MSP,DL2320,DAL2320,1664390053,1670876826
34899,1468,JFK,ICN,OZ221,AAR221,1664390051,1670879493
34900,16846,ANC,ORD,CAO1055,CAO1055,1664390051,1664393233
34901,4902,JFK,LAX,B62223,JBU2223,1664390051,1670876868
34902,17443,SEA,BOS,AS12,ASA12,1664390051,1670876362
34903,28846,JFK,ICN,KE82,KAL082,1664390052,1670876868
34904,16163,ORD,RAP,UA5646,SKW5646,1664390051,1664393233
34905,17442,JFK,SFO,AS14,ASA14,1664390051,1670876871
34906,28851,ORD,NRT,JL8009,JAL8009,1664390052,1670879494
34907,20962,DFW,ONT,AA1821,AAL1821,1664390052,1664393216
34908,7030,YUL,YVR,AC305,ACA305,1664390051,1670879494
34909,28853,EWR,ORD,AA1211,AAL1211,1664390053,1664393232
34910,23948,YHZ,YYZ,AC609,ACA609,1664390051,1664393193
34911,19598,ORD,DLH,UA3914,AWI3914,1664390049,1664392163
34912,607,MAN,PFO,LS937,EXS37C,1664390051,1664393232
34913,22944,EWR,LAS,UA370,UAL370,1664390051,1670876871
34914,18165,BOS,NRT,JL7,JAL7,1664390051,1670876871
34915,5378,AMS,DTW,DL137,DAL137,1664390051,1670876874
34916,28861,PTK,BLM,CNS42,CNS42,1664390050,1670876873
34917,28863,SLC,DTW,DL1350,DAL1350,1664390051,1664391874
34918,28864,BOS,DTW,DL919,DAL919,1664390051,1670876874
34919,18440,MSP,RDU,DL2057,DAL2057,1664390052,1670879497
34920,21122,MSC,TUS,OXF2880,OXF2880,1664390052,1664391136
34921,28866,DTW,YUL,DL4997,EDV4997,1664390051,1664393233
34922,13381,DEN,MSP,DL1617,DAL1617,1664390052,1664391670
34923,28870,DEN,ORD,AA1326,AAL1326,1664390053,1664393149
34924,16756,KIN,YYZ,BW79,BWA79,1664390053,1664392098
34925,28873,MSP,CVG,DL5233,EDV5233,1664390051,1664393232
34926,23206,JFK,ANC,CAO1078,CAO1078,1664390050,1664393233
34927,21708,MSP,LGA,DL1020,DAL1020,1664390052,1670879498
34928,20896,BOS,DEN,B6393,JBU393,1664390051,1670879494
34929,28876,MSP,AEX,WQ3106,SWQ3106,1664390052,1664393232
34930,28878,BUR,OAK,WN595,SWA595,1664390051,1664393268
34931,2071,IAD,ICN,KE94,KAL094,1664390050,1670876869
34932,2172,YYZ,YEG,AC169,ACA169,1664390050,1664393229
34933,20809,MSC,AZA,OXF1122,OXF1122,1664390052,1664390165
34934,28881,ROC,ORD,UA3827,AWI3827,1664390051,1664392981
34935,21434,YUL,DCA,AC8823,JZA823,1664390053,1670876362
34936,24636,LGA,DEN,WN2467,SWA2467,1664390052,1664393231
34937,21394,ABQ,DEN,WN791,SWA791,1664390053,1664390471
34938,5020,ORD,CGN,GB983,ABX983,1664390052,1670879488
34939,25784,ORD,ICN,KE38,KAL038,1664390052,1670879493
34940,3197,JFK,NRT,JL8005,JAL8005,1664390051,1670876871
34941,4282,ORD,DEL,AI126,AIC126,1664390051,1670879494
34942,11140,ORD,PDX,AS669,ASA669,1664390051,1670876870
34943,24566,ORD,MSP,UA3711,RPA3711,1664390051,1664393115
34944,2445,SNA,DEN,WN3022,SWA3022,1664390051,1664392901
34945,28890,MSP,GRR,DL3845,SKW3845,1664390052,1670876870
34946,22550,EDI,IAD,UA979,UAL979,1664390051,1664393231
34947,21507,LAS,MSP,DL767,DAL767,1664390051,1664391752
34948,24680,LGA,MSP,AA4523,RPA4523,1664390052,1670879495
34949,28896,FAR,ORD,UA3845,AWI3845,1664390052,1664393231
34950,28898,EWR,ORD,UA323,UAL323,1664390051,1670876870
34951,24007,PHX,OMA,WN2191,SWA2191,1664390051,1664390694
34952,689,ORD,HND,UA881,UAL881,1664390050,1670879493
34953,28900,ALB,DTW,DL3950,SKW3950,1664390044,1664392940
34954,19181,YUL,IAD,AC8723,JZA723,1664390052,1664393231
34955,28902,SUS,,LAK566,LAK566,1664390053,1664391338
34956,23849,BTV,ORD,AA3783,ENY3783,1664390053,1664393233
34957,19958,DTW,ORD,UA5273,SKW5273,1664390051,1664392957
34958,1486,LGA,ORD,DL1595,DAL1595,1664390052,1664393233
